time,ISONE,F,E,G,D,C,B,A,H,I,K,J,IESO,PJM
6381,12206.3818425,1642.643743274,849.1867205099991,1580.0855591,335.2116467999999,1787.5381502979967,1234.963142349,1776.7115417100008,441.1584648,1007.4,3218.60103,8284.1,13543.570662690001,18761.750537
6382,11559.714088699999,1530.813209964,762.3643245699997,1472.4762881000001,230.75840720000002,1600.4998040079956,1157.061046251,1661.639105110003,416.0983044,952.9,2987.914511,7959.9,12826.061529080001,17767.793509500003
6383,10753.755297700001,1434.0287070759998,732.823555069997,1328.1113565,260.193998,1503.0624414619972,1066.389532031,1576.452474000001,375.3258675,875.4,2739.828735,7502.6,11931.81129261,16528.999083000002
6384,9890.0884844,1332.589246214,611.2819384800002,1192.7511901,264.16779610000003,1336.250575611999,979.1919381099999,1455.7203530900024,328.4332664,785.5,2459.359151,6963.3,10973.531217470001,15201.504863799999
6385,9206.7262424,1258.1444223160001,594.7897184499976,1064.1072173,290.7448606,1294.216788749001,922.063685995,1397.0021015200016,291.7479208,723.5,2258.7105569,6439.4,10215.30778148,14151.1467762
6386,8678.0088273,1200.803943142,562.3695330600016,983.0645635999999,286.5819458,1248.9524290679983,881.2949225629999,1339.5744841500016,261.5711356,671.7,2116.0703766,6017.9,9628.670254060002,13338.484644000002
6387,8288.3080848,1174.934910628,538.7124781899963,928.2436032,244.709997,1207.4378798449993,857.2920004910001,1309.985753080001,243.6351209,629.9,1992.2649228,5674.0,9196.2784432,12739.4973117
6388,8068.0883588,1153.972082066,533.9365926300025,894.5548896,248.99344889999998,1187.0212724389994,846.758508545,1295.6824501200022,233.0083596,603.7,1909.1223959,5502.6,8951.934013470001,12401.0098214
6389,8028.4371926,1156.979179807,539.8935768499999,879.8177708000001,253.7783638,1212.3696606839953,855.326419321,1308.8474106700007,223.9164038,588.3,1872.4712141,5435.8,8907.9391276,12340.0642186
6390,8345.2241402,1209.543037396,633.9177377600007,913.0675228999999,245.43763840000003,1312.297855948995,911.5090984660001,1387.3699150900022,238.1392519,610.2,1942.4750855,5611.9,9259.429557200001,12826.979813799999
6391,9168.289425500001,1340.2260780810002,733.3616590690015,992.3016474000001,362.7122382,1525.3154645399977,1029.10399528,1550.326388590001,270.6117771,666.5,2106.6574183000002,6091.2,10172.660276300001,14092.067679100002
6392,9693.258194600001,1401.040221291,787.8125929489969,1042.3452156,380.30181960000004,1623.0400737179975,1102.168161325,1607.7867607300009,282.6455836,712.4,2206.5929054,6543.4,10755.138500155,14898.967972100001
6393,9916.4873965,1408.130493955,810.9562637830046,1069.2726253,246.1997185,1656.597595049998,1120.484133597,1616.8586309700004,292.423449,729.6,2275.8937561000002,6903.0,11002.822092483,15242.0811643
6394,10180.4237211,1429.920715045,823.020380848004,1094.0178409,426.12739849,1707.4395861169946,1123.8145859879999,1641.6242263600013,298.9190326,754.6,2336.7329003,7110.1,11295.672195059999,15647.7630018
6395,10306.7161184,1428.1118297250002,827.7265582319997,1097.0936909,434.58927037,1720.0702034839985,1137.973607527,1667.0314275100002,311.8134069,768.9,2387.856672,7201.6,11435.79971307,15841.8800232
6396,10391.4038276,1412.1401155419999,827.9082967519989,1110.2808272,438.81075652999994,1702.1231301679975,1152.614722143,1694.0738739400028,319.58102,769.5,2442.6005910000003,7267.7,11529.764827429999,15972.048789900002
6397,10459.5130212,1416.513511955,807.2976942639998,1121.6905713,435.68691705000003,1682.5776466709995,1156.593186845,1694.6781637399993,315.8464248,770.9,2517.3658830000004,7303.1,11605.33526675,16076.7356406
6398,10507.559041600001,1409.186961142,800.0647701980001,1112.0825095999999,408.27244529999996,1679.7775922299968,1154.764398644,1694.3449547100001,312.0941115,770.4,2565.412256,7325.6,11658.64465249,16150.584511699999
6399,10500.0089532,1415.465719793,787.3490209829998,1144.1760603,370.4876526,1663.0140974569977,1151.602577546,1682.90648466,319.9522608,770.8,2603.896125,7283.3,11650.26745733,16138.979683700003
6400,10573.0811422,1428.067508271,792.120129001996,1167.1373291,401.5569033,1653.9302788439984,1146.557377053,1687.2364315800005,330.6498423,781.1,2674.01563,7337.3,11731.344583479999,16251.294887200002
6401,10662.78464625,1420.744532416,800.4193432569988,1188.5518051,423.93850937999997,1669.3356229679991,1156.112018692,1674.2775553000001,342.3926919,795.6,2780.277921,7400.1,11830.87495754,16389.1731516
6402,10676.3536867,1436.1914827639998,833.3462249609978,1196.0178759,424.36464232000003,1694.1772984389947,1155.323639765,1677.6699192100023,348.570347,794.0,2832.0385699999997,7329.0,11845.930466860002,16410.0293649
6403,10525.3519084,1456.889747259,854.1537877370004,1189.5388013,429.66906209,1718.7566426759952,1156.4348629439999,1674.4429722100006,353.2550473,780.2,2785.3257430000003,7049.7,11678.386696059999,16177.9329411
6404,10564.052713699999,1495.7162985720001,883.5524091609993,1205.646863,463.41762568999997,1778.2845098569983,1187.926188091,1712.388949950002,360.6073607,784.3,2785.376461,6893.7,11721.32710798,16237.417794699999
6405,10201.38445799,1426.795951711,844.0784953729976,1157.1710480000002,458.04063073000003,1726.490003683,1164.393427774,1735.7885247900015,342.2643007,751.6,2634.960951,6632.1,11318.929149619998,15679.9805925
6406,9591.886371600001,1331.895057621,774.6940626049986,1079.3404136,421.05844048999995,1609.3803281839976,1086.91692351,1655.7583919200006,307.06551,703.6,2433.6742050000003,6320.4,10642.66156284,14743.154988600001
6407,8928.9568874,1243.364090435,731.4376464910001,975.461374,419.49213949,1492.555349352999,999.230563437,1574.1180670500023,276.8015247,640.6,2186.9225783,5929.7,9907.10925594,13724.202950799998
6408,8236.8302057,1164.700367984,668.9622137309996,883.3420259,412.14339412000004,1375.958438476998,927.428630025,1473.2076611100001,241.5759727,581.7,1943.231296,5502.2,9139.16124926,12660.3735282
6409,7729.6015062,1112.844708913,634.6937239880007,816.4858522,433.13245122,1325.9168352289978,883.623079017,1405.8462190600003,214.8603671,535.4,1766.4513087,5113.2,8576.36648839,11880.740508399998
6410,7400.037485700001,1078.2340168380001,613.372089648996,774.2129688,436.37836163000003,1284.457808342999,850.3285247329999,1379.4612564800018,203.6363302,510.4,1671.1519768,4847.5,8210.6992788,11374.185985099999
6411,7178.7090058,1064.2658781139999,604.106048420998,754.8226427999999,438.95833202,1247.7966976729992,830.8033360139999,1349.186613140001,197.1991062,488.4,1602.3446787,4663.3,7965.124631000001,11033.9942896
6412,7060.811463399999,1062.36235543,588.8276717149977,741.9822993,400.11511524,1242.3835978649975,823.38952508,1323.8210713600022,197.286225,469.3,1570.2654722,4578.9,7834.3116093,10852.7805351
6413,7105.0560402,1083.991587811,594.4416084730026,753.7822643000001,386.74963711,1239.8217388819974,835.0934505820001,1336.8556568300012,189.7349106,473.0,1585.1791455,4570.7,7883.4031062,10920.786413899998
6414,7490.744148400001,1146.503101926,640.2200480880002,796.0161234,400.30343427,1263.7795861030022,891.042138904,1391.361087530001,210.5546267,495.8,1660.9365198,4782.0,8311.3427044,11513.60615
6415,8299.6068191,1284.888064928,740.2956449509967,886.0419208000001,393.06607758,1442.2719975669977,996.043110602,1520.3489748700024,238.1220294,559.6,1839.6388453,5294.2,9208.8149354,12756.863968099999
6416,8860.002929,1343.8464779170001,790.9762236539964,937.2596565000001,394.62516361,1514.870107129996,1049.935500795,1603.1401575600014,254.2371188,606.1,1935.4262608,5793.0,9830.60150587,13618.2176558
6417,9157.25468,1333.734910628,803.5645008979976,954.6436031999999,408.14754443,1554.8646182690006,1078.1375757,1621.9428010600022,260.7351209,633.3,1986.9959918,6203.1,10160.41669276,14075.106790700002
6418,9329.269993,1304.5313351700001,820.8441600599954,953.9210654999999,432.12353133,1583.070374873998,1096.881017654,1656.154043950001,263.6399579,660.1,2024.1678461000001,6472.2,10351.27599588,14339.5019543
6419,9498.856605,1291.3826503169998,824.6439519840005,991.4759200999999,439.96802128999997,1613.796602445995,1120.029439972,1690.679707680003,240.0470032,683.3,2070.0767034,6647.6,10539.440539669999,14600.164106200002
6420,9653.7126238,1283.849001263,804.4071411520001,972.7049772,438.37925407999995,1643.5375403649975,1145.8415904350002,1718.4602991000006,282.9866456,692.1,2108.5335508999997,6804.0,10711.26077765,14838.1846745
6421,9821.662504,1274.1250790440001,793.3845258109999,993.4066246,415.2163834,1659.158272291998,1180.4705611939999,1739.7686515700007,289.0484227,706.5,2161.5548125,6915.1,10897.60928473,15096.331097800003
6422,10024.14216055,1272.049337329,801.3539698929985,1020.0443533,407.68679577,1703.501334007998,1215.857315557,1776.6421137400005,297.3932492,720.7,2252.5715312,7024.9,11122.27024929,15407.551309499999
6423,10225.090680860001,1289.240504983,811.3851903860023,1059.9023975,413.30106391,1728.9621296189987,1233.382348695,1809.396314480001,311.9699054,735.1,2384.660145,7113.6,11345.23234733,15716.418106199997
6424,10471.55092505,1342.450789142,809.6191395830034,1114.8662461000001,404.17667673,1729.4381347499968,1253.7167229899999,1803.016168650001,331.5842271,759.5,2522.368259,7244.2,11618.69190306,16095.2384408
6425,10741.770191790001,1425.4074661250002,828.7641410370009,1173.7049071000001,412.98444054,1775.6149811579958,1273.007602978,1800.5925017700004,349.7840168,779.9,2659.6899430000003,7341.9,11918.51323696,16510.5774389
6426,10834.271979099998,1484.033175523,853.2892922800011,1214.5645286,437.53461626,1796.9430564759998,1278.5142369490002,1796.2247562100001,350.7198212,786.6,2735.6931839999997,7305.1,12021.1484465,16652.756792
6427,10671.02110618,1509.0730286300002,871.6354574889996,1206.4677182,419.97315129000003,1792.3064866409986,1267.887986431,1779.3245889400014,346.4894322,770.1,2709.442151,7034.9,11840.013710449999,16401.8329553
6428,10730.788244399999,1544.19337569,845.6176519299999,1212.2435331000001,334.413231,1752.7307652949978,1296.14950766,1801.3452733100003,345.3324921,776.6,2675.357503,6923.4,11906.32824438,16493.6977009
6429,10450.273402499999,1505.446477117,783.7342162999971,1158.5596565,259.3575558,1632.455968809997,1268.399267114,1787.3011669300015,335.2371188,747.9,2519.941906,6723.0,11595.083465700001,16062.5339356
6430,9965.8005652,1420.357097641,685.7162341399965,1077.8628812,204.48057440000002,1490.9503479509974,1189.800801743,1687.6724510900024,312.9580442,701.2,2327.351568,6489.8,11057.53743729,15317.8776873
6431,9253.610709999999,1299.75799133,597.6652686700044,980.3935156,155.55568499999998,1346.767103114998,1090.904739548,1577.2167431300018,275.1568349,642.8,2087.3321180000003,6139.2,10267.32836551,14223.2102796
6432,8547.228616299999,1193.019926403,526.3238305699944,887.4515948000001,154.68679809999998,1220.1939465269982,1004.136801107,1457.0547361500016,244.0848055,584.8,1834.3142275999999,5708.7,9483.5632888,13137.469656199999
6433,8000.929526,1137.85724114,475.2515126400006,832.1021986000001,148.75379550000002,1152.3328500309988,948.763388998,1387.3052470800026,196.0642673,538.4,1660.3422257000002,5293.0,8877.4180416,12297.7837152
6434,7629.3384369,1104.226077781,446.0333475800004,778.9016474,161.50927430000002,1115.6604918899989,906.756551811,1328.5200148300016,192.8117771,512.9,1561.5141506,5005.6,8465.119768,11726.6317223
6435,7387.8411885000005,1084.9862249750001,447.874968600003,766.4984578,145.19575679999997,1096.9236313249992,878.212644933,1306.4126073199996,173.7421661,494.6,1496.6202087000001,4823.8,8197.16689697,11355.439734300002
6436,7281.7703588,1084.07381707,476.8427185500034,736.8339642000001,183.93097319999998,1127.9817301610003,867.045466218,1309.449715410001,190.0236593,480.8,1486.4846225000001,4731.5,8079.4761845,11192.4041623
6437,7333.406631100001,1098.6516824310002,511.3192889700002,760.9968805000001,225.5275947,1185.2147967379974,879.189244968,1336.5221576900017,172.0830179,480.4,1525.1453361,4728.8,8136.769125,11271.7714047
6438,7739.105114600001,1174.351682431,617.0362926800062,805.3968805,285.38385259999995,1297.1942531189968,936.2551741690002,1414.6274992000028,187.0830179,508.9,1647.7713474000002,4962.5,8586.9112018,11895.347976399999
6439,8611.2195801,1308.514510693,724.8017695569986,896.2855941,335.5592713,1504.0138948099984,1048.605185419,1568.2940128400003,230.4097792,571.3,1843.5826484,5526.6,9554.5643547,13235.826606800001
6440,9196.2722728,1374.961409167,764.8100892799989,944.7694707,343.1403995,1591.8941905869972,1113.585367051,1628.552689490001,251.6051525,621.3,1957.6478986000002,6055.8,10203.70859759,14135.0785608
6441,9600.914800300001,1395.5843845230002,808.0529715560028,972.0549947,369.7578704,1665.9348941129972,1149.147567692,1673.3240695100008,259.5623028,655.8,2047.1642775,6508.0,10652.67903947,14757.0320744
6442,9922.4007528,1396.1161935240002,827.8678276610063,1004.2824746000001,414.84495000000004,1721.9214012379962,1170.413997739,1708.4587328700004,267.7427971,693.1,2131.7516251,6838.2,11009.383240531,15251.170256899999
6443,10198.0581953,1400.6250264700002,850.1679163939962,1028.2244304,388.98192789999996,1762.8799943079975,1184.62860078,1738.0440244500026,282.5661409,727.3,2227.8986056,7109.4,11315.23849727,15674.867970899999
6444,10482.2160864,1445.423238691,817.5644181700004,1088.2631616,316.5847478,1687.6783635889992,1183.179476053,1719.0584850400019,291.1685594,747.7,2293.1128832,7350.6,11630.525419869999,16111.6312655
6445,10694.4105422,1472.53916958,811.2988614000041,1136.2679985999998,318.167829,1684.7955854349966,1165.117742018,1706.4720745100008,314.5999474,774.1,2417.840792,7562.2,11865.96541817,16437.7835615
6446,10903.489927899998,1479.764826403,786.975530849999,1165.0454259,284.0717778,1643.873027056999,1153.5958863140002,1714.877847840001,323.65347,800.9,2525.758875,7770.3,12097.94910876,16759.147846199998
6447,11015.4741137,1468.75515274,766.260702189998,1173.2550298,285.45228510000004,1591.0336896249971,1163.5743698459999,1707.1812140500015,326.1136172,817.2,2689.3572729999996,7863.4,12222.20097091,16931.272511799998
6448,10952.2751182,1444.134858153,737.6420690599996,1150.161409,286.49494029999994,1554.5338540139987,1164.8802268010002,1697.002487080001,307.6528391,798.1,2742.63065,7797.4,12152.07862796,16834.132853699997
6449,10794.409622399999,1435.8941638319998,722.3410670000037,1145.5097792,273.38063289999997,1563.342460564999,1154.509150687,1708.1575889700005,296.1667192,766.3,2769.181771,7519.1,11976.91923027,16591.4865761
6450,10582.162367699999,1424.735752243,749.4694993999987,1128.5920435,314.5454126000001,1618.0879457829953,1144.268923876,1691.5357383700014,298.7516299,750.6,2682.579721,7266.3,11741.42065129,16265.253133700002
6451,10403.3361363,1443.60920083,770.7876429800019,1138.7839818000002,343.4813131000001,1629.5811700219997,1137.862800346,1664.2069434800003,310.5993165,746.7,2637.187631,6984.3,11543.00429646,15990.3892751
6452,10406.7679948,1472.995898736,777.6854214799998,1162.5888538,272.57326329999995,1602.499399638001,1161.6843581399999,1662.2071024500015,319.0820189,746.1,2580.20035,6830.9,11546.81211396,15995.664197199998
6453,10079.4742806,1432.917140387,796.2469918600059,1125.9953031999999,295.7516646,1617.5915078419941,1139.583445711,1632.3527995800011,311.2238696,717.4,2502.2372779999996,6581.9,11183.66391405,15492.5992396
6454,9528.634577600002,1336.879968149,722.4022776700043,1058.0840168,253.1896484,1480.7144576029973,1068.558874873,1549.093786870001,284.2506309,674.3,2293.509672,6293.0,10572.480640226,14645.9341676
6455,8856.3598786,1242.295899336,662.6313268700001,967.0888537999999,319.0392697,1394.360377308,983.908940314,1477.1719149800012,247.0820189,615.9,2075.7713992999998,5917.1,9826.559366413001,13612.6181299
6456,8202.775609100001,1158.695899136,622.482942297999,881.1888538000001,346.56022770000004,1323.0640223879986,916.699156638,1410.1256337800019,222.3820189,558.5,1859.6345787,5517.7,9101.37602809,12608.0301017
6457,7694.1213683000005,1101.830656728,587.0719299540013,820.1994072999998,350.804754,1261.9550777029972,871.652941997,1360.6356214899995,193.8505019,513.5,1689.4354724999998,5141.5,8536.9995605,11826.205962
6458,7367.3028343000005,1071.679074659,557.5542826420003,777.4533824,355.97411070000004,1223.363526363997,838.165163106,1318.3597138300013,184.3518402,491.1,1591.6489063,4882.4,8174.3786002,11323.8713742
6459,7128.6038702,1053.684384823,556.8199331960022,751.5549947,373.57792937,1191.6481685029985,818.3198391440001,1294.750618190002,181.7623028,478.2,1545.5651625,4694.9,7909.5305619,10956.9804723
6460,7034.0957643,1049.921556261,573.3600260240025,741.5662811,397.60346582,1207.2839208219996,811.023269477,1297.7270350800004,177.9355415,464.8,1536.7122372,4581.1,7804.669249699999,10811.7173201
6461,7079.924275699999,1069.65783381,592.9776259500022,746.4469331,420.13650160000003,1255.1782448029974,822.836576867,1293.6062417900014,180.2099895,465.5,1563.0167194,4565.1,7855.5181991,10882.157776300002
6462,7463.0780878000005,1135.05783391,658.6431688589976,791.8469331,432.97119748,1333.8800568109993,871.005701829,1354.0884371500024,196.8099895,493.5,1647.2966814000001,4765.1,8280.6458736,11471.082188600001
6463,8271.4127814,1263.773006345,754.4901927510019,884.5515396999999,450.71204787,1518.3842417519948,972.390799542,1484.374905280001,233.4398828,554.3,1817.0548128,5275.3,9177.53228713,12713.5284811
6464,8817.289489300001,1311.262249982,791.4978310719997,936.3179110000001,458.26481633000003,1597.640969600999,1030.7888391239999,1557.6175294000004,249.9216614,602.3,1915.004858,5761.9,9783.20888014,13552.5652076
6465,9090.623826,1297.5064669879998,790.0398521200024,953.1098843,439.58201178999997,1608.150077150998,1047.02107133,1594.6407696500019,255.8206625,630.1,1957.0958704,6134.4,10086.48653873,13972.6922114
6466,9233.4947392,1260.150683193,801.096601490005,951.1018577,437.40072432,1613.2648107110003,1055.461710527,1634.1145469300006,263.4196635,652.9,1980.7560682,6399.4,10245.00872269,14192.2911401
6467,9341.5718858,1245.103732646,785.5073093139995,950.1357869000001,438.86401406000004,1622.2575221579975,1070.4928624240001,1649.3052426100003,267.1420084,668.3,1998.6081878,6536.8,10364.92554083,14358.410507499999
6468,9439.3006593,1244.417876155,785.7370182119992,955.6793551000001,437.3547473,1628.9651065269995,1081.7347077900001,1668.3887077700006,268.4758149,675.5,2019.0133336,6629.6,10473.36033905,14508.6239766
6469,9508.360213670001,1242.402839257,794.9726026799977,959.7051524999999,436.99653094,1638.6426633509968,1087.5325821830002,1677.8004574100012,271.3432177,680.8,2062.420621,6702.8,10549.985252839999,14614.771567400001
6470,9638.19006453,1250.382491895,810.2750409240031,978.8293375000001,437.48925083,1639.7506645829985,1099.017176951,1703.8300470700012,282.2001577,686.0,2153.9924993,6787.3,10694.03774703,14814.325815500002
6471,9747.428762540001,1250.352826711,823.162063874999,1009.6810564,434.76164632,1630.1226559559975,1105.733401208,1705.9598437200013,295.135768,699.1,2268.5907373,6845.2,10815.243365249999,14982.2305396
6472,9901.01763425,1272.671030855,812.5637024630024,1049.7776726,420.15889642,1634.4765524410004,1111.90312373,1702.1351576600007,303.4627234,718.9,2370.2844737,6908.7,10985.65763831,15218.303452400001
6473,10060.04468209,1328.3409568579998,788.9183379429982,1089.2292674,418.70709356000003,1650.1495762719962,1121.003789025,1695.8373339700017,309.5975289,735.3,2453.816116,6921.5,11162.10583307,15462.735085
6474,10057.4575884,1387.503838093,781.0014215540023,1124.6001753,389.9403419,1635.997137428995,1126.6623290769999,1684.7849012300003,313.106572,729.7,2451.853284,6778.6,11159.235331470001,15458.758601900001
6475,9872.1372248,1410.5534179360002,766.9157365170012,1127.7759551,343.6847707,1612.2921108719963,1117.416123914,1647.0017069200019,310.2983176,715.5,2411.9618609999998,6487.6,10953.61343039,15173.9129763
6476,9909.9932639,1425.438380438,737.0293725900013,1134.2017524999999,286.689625,1572.1581843649994,1135.258885317,1655.7797757300004,315.6657203,716.8,2363.1449700000003,6378.2,10995.61653483,15232.099390399999
6477,9590.724820200001,1374.5614094670002,695.621495309994,1093.6694707,215.20490290000004,1481.3407983440009,1108.4354162359998,1617.9459048600006,303.2051525,685.0,2228.5487837,6183.3,10641.372764610001,14741.3696264
6478,9181.436084699999,1299.730441581,622.574701340003,1036.5904311,180.5373518,1356.2440537749997,1056.784257724,1548.704905660001,284.6411672,651.4,2061.1593562,5966.1,10187.24712934,14112.2746754
6479,8707.7340028,1253.099473795,529.2816298000023,965.2113915,154.40070379999997,1234.460056754,990.4062063450001,1477.7572586500019,256.0771819,614.8,1872.7894301000001,5713.9,9661.65177255,13384.1735609
6480,8136.6199349,1172.1964397870001,435.8495964499978,891.2104701999999,124.88553639999998,1127.5093690670021,926.10359753,1368.5664881900009,227.4712032,567.3,1680.4787277,5396.9,9027.9731096,12506.345894799999
6481,7651.196736,1116.780199042,375.67896666999917,826.6751758999999,106.54100679999999,1035.7230819290012,875.7781553450001,1301.285325526002,199.3421742,527.6,1525.9420685,5074.0,8489.37260724,11760.2288995
6482,7323.3222465,1069.48796008,341.10913210000064,784.3775324000001,115.45095219999996,1000.9838783579983,842.4132702999999,1264.2365940000018,186.4574658,503.7,1444.0998814,4843.6,8125.58001271,11256.271258899998
6483,7114.7708403,1048.268506808,329.7078305300003,763.0323519000001,127.65235479999996,983.0099830730014,822.860996619,1246.477458440001,179.8131966,481.3,1398.4106544,4687.8,7894.1821457999995,10935.718492200001
6484,6995.7645435,1040.219821255,327.5822538100018,750.0872064,115.50510429999997,1004.8946177889977,815.027413023,1241.31993635,177.1202419,469.0,1382.3434052,4593.0,7762.1389079,10752.800534099999
6485,6985.2577762,1043.98796008,322.208275320002,751.3775324,93.58157439999997,994.5215100979975,816.458894779,1232.026143132001,174.2574658,466.6,1377.6639774999999,4551.6,7750.4811417,10736.6511664
6486,7136.153958500001,1071.220715045,358.79926131000144,769.8178409000001,144.1690476,1031.8130164170002,836.2514099839999,1259.9318011000007,181.3190326,476.2,1418.8778751,4605.6,7917.9077497,10968.5852939
6487,7446.7635597,1116.889747659,466.2528817100007,807.6388013000001,211.54078560000005,1145.5587285959978,882.146219915,1312.3864298600008,195.9550473,499.5,1530.2480246999999,4773.1,8262.544116699999,11446.006035299999
6488,7812.546888899999,1166.7905888740002,520.7232966099981,847.1872415,218.76475300000004,1199.4353220799987,920.815719502,1352.300184620001,217.7715563,528.5,1613.4613375,5017.1,8668.398399400001,12008.231241799998
6489,8327.6952628,1218.623291265,602.9288503600012,899.7453558,248.78226,1286.903902468998,979.382449275,1434.2954908400013,246.3508412,582.1,1747.6208922,5392.4,9239.980420580001,12800.0371511
6490,8711.218658400001,1226.4028916309999,634.2748350999958,928.9873467,289.6644603,1377.3834992249983,1028.4966174239999,1515.7394862600013,262.8254995,622.3,1858.0420306,5736.0,9665.518167830001,13389.5296343
6491,8992.6838616,1218.064826503,666.6464817699963,942.1454259,299.7853331,1439.7848686269976,1065.6344310170002,1578.380102360001,273.75347,653.6,1953.5883933999999,5990.5,9977.817414969999,13822.154139700002
6492,9211.214057000001,1215.508149319,650.071649799996,965.7067648,302.13798130000004,1471.201578498996,1117.836078346,1573.32205075,282.6536803,667.0,2025.462067,6198.3,10220.287229694,14158.044743100001
6493,9437.1359474,1246.233806642,660.4083136500016,1010.8841921000001,311.5437703,1524.683529251997,1130.2017348949998,1591.2439851900017,290.8072029,680.9,2131.9767982000003,6359.8,10470.958487929998,14505.296713299998
6494,9647.218491200001,1272.555047493,669.1715905600009,1056.8906414,304.1382273,1537.0810105449953,1116.918964049,1594.218285290002,307.4490536,701.4,2216.5938462,6501.0,10704.055224041998,14828.202908599998
6495,9892.0948023,1319.7302835589999,693.6431250100014,1123.1438486,282.667182,1581.6155922609973,1119.455503611,1606.1391770700004,318.7943218,727.6,2344.039538,6643.9,10975.75732769,15204.5886663
6496,10072.87455284,1342.648896315,707.9545586000005,1174.7405889,272.12694650000003,1588.295333392998,1132.646902494,1617.8933143400022,335.422082,750.1,2448.188045,6713.6,11176.341202759999,15482.455164999998
6497,10283.48507525,1415.958674925,755.1701788699995,1232.4953733,331.6102933,1651.8891408049976,1145.60764972,1627.9957445100006,346.0264984,768.2,2579.879779,6802.1,11410.02375525,15806.172883700001
6498,10376.4620436,1475.0684539339998,790.9187601250048,1271.3501577,349.0238832,1698.7566735569987,1160.699419653,1642.006339620001,351.2309148,772.1,2634.3120639999997,6758.9,11513.18619271,15949.082602999999
6499,10369.492731800001,1491.1012089,820.8330078700023,1288.1904662,381.3931516,1745.080670426995,1153.591049863,1640.3555500000014,350.7924816,776.6,2633.745747,6714.9,11505.45340327,15938.3704583
6500,10449.7982218,1493.0958992360002,822.7342857200002,1300.2888538,414.55952139999994,1760.0323024679992,1150.852914145,1655.2060714300014,351.7820189,791.4,2669.619562,6764.1,11594.55622559,16061.8035683
6501,10245.893024,1457.202103189,806.4038994020026,1265.7211006,420.31009388,1716.1571811459958,1112.8721757,1634.6836390900007,352.9912723,777.8,2604.908535,6702.1,11368.31355801,15748.392227999999
6502,9909.359690100002,1392.987066591,762.6197477729968,1208.346898,398.96539065999997,1628.5228123189945,1058.456972488,1569.935822800001,338.2586751,755.1,2504.1732819999997,6593.3,10994.91355225,15231.125557099998
6503,9483.49243792,1330.7127235140001,717.196115277999,1132.1243253,419.09324738,1542.7676158320003,993.438902374,1500.4727485800029,312.6121977,717.5,2377.548791,6420.1,10522.39325356,14576.548700700001
6504,8981.860306999999,1262.817550507,645.9893466970003,1045.325791,392.30028295,1417.3850107689998,927.987946457,1414.0960240600016,286.6217092,677.7,2201.9217923,6187.2,9965.80815825,13805.517850600001
6505,8504.5679734,1202.3596214880001,594.3857001919969,974.0082019,370.27818992000005,1327.5234624479947,875.049270903,1350.4059032400014,250.807571,628.0,2045.6548063,5900.6,9436.22924337,13071.8983538
6506,8113.072105299999,1149.854311225,536.2723001880006,911.3065895999999,357.99408550000004,1258.7667252299968,835.0535918869999,1290.9902891200018,236.9971083,597.0,1919.1316661,5654.1,9001.84565385,12470.1518362
6507,7840.79372444,1119.592376453,530.7590044230013,867.5485103,382.36329553999997,1242.8387650179984,808.10063569,1270.4179197900012,227.8691377,572.6,1844.8770215,5463.3,8699.7396296,12051.647881699999
6508,7631.1863611300005,1106.76582554,517.509645468,835.7404486999999,396.93125111,1227.2277120059994,788.2452988150001,1257.9055702200008,216.3168244,548.7,1797.4740901999999,5309.2,8467.1701283,11729.472063700001
6509,7508.273025660001,1100.349894853,509.7766139030001,821.1356116,403.61083327,1208.5025888179975,775.019569682,1236.9440350400014,212.8854364,542.8,1771.7754167,5198.0,8330.7918422,11540.548813099998
6510,7508.431419869999,1102.918033676,527.4514273070029,825.0259376,410.88293481,1223.2489289040002,778.916193999,1235.8998519000008,209.7226604,545.8,1777.7006984,5158.7,8330.9675869,11540.7922711
6511,7662.3370772,1126.807413251,553.3634397199976,846.9227129,402.76507139,1245.695426363995,805.49646826,1266.6746065800016,219.401735,555.4,1797.9564603,5202.7,8501.7333544,11777.352096
6512,7872.8420035,1154.137486848,613.2138119429989,871.9711181,426.10184405,1290.1287027159974,828.6004734789999,1293.6814591300003,231.4669295,568.9,1843.7981739000002,5332.8,8735.2987446,12100.9075101
6513,8268.2977096,1184.549001063,654.226638305003,926.2049772,412.09394715,1375.791101238997,872.7739405560001,1362.2317065900002,262.7866456,602.0,1974.7087086000001,5617.6,9174.075965099999,12708.740476500001
6514,8551.135655959999,1193.133070475,681.8126332780023,957.9001402000001,405.66733462999997,1402.1221726640001,901.409715733,1405.8575607500013,277.9552576,631.1,2081.1421143,5817.4,9487.898337100001,13143.474947199998
6515,8775.94879235,1188.082597244,725.7062862549986,973.5937259,422.57951320999996,1443.8660278589962,914.93979008,1432.9933445800011,288.0647213,655.5,2189.8906598,6000.0,9737.33937867,13489.022716200001
6516,8940.09722841,1157.30467931,729.837400522999,988.6486155,431.96710456,1456.4336339979948,921.2727824,1451.4577479200018,294.723081,675.7,2267.2216215,6180.8,9919.47000323,13741.326149100001
6517,9110.8453931,1139.699369146,757.1940773920004,1014.8470032,448.92600540999996,1479.2061136349985,927.866139804,1473.0346586000005,301.6126183,690.9,2367.9306816,6322.8,10108.923345180001,14003.773648900002
6518,9237.45457616,1151.462197708,741.1420869210024,1043.2357167999999,449.7469783,1480.7682964630008,931.4699858,1481.2041119200007,310.8393796,707.4,2465.3645800000004,6402.1,10249.40235343,14198.3775847
